"Plot-Titel: WL"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047860, SEN S/N: 21047860, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047860, SEN S/N: 21047860, LBL: Lux)"
301,01.11.22 01:33:34 AM,-2.261,0.0
302,01.11.22 02:33:34 AM,-2.261,0.0
303,01.11.22 03:33:34 AM,-2.377,0.0
304,01.11.22 04:33:34 AM,-2.494,0.0
305,01.11.22 05:33:34 AM,-2.377,0.0
306,01.11.22 06:33:34 AM,-2.377,0.0
307,01.11.22 07:33:34 AM,-2.261,0.0
308,01.11.22 08:33:34 AM,-2.030,118.4
309,01.11.22 09:33:34 AM,-1.799,624.3
310,01.11.22 10:33:34 AM,-1.570,1280.9
311,01.11.22 11:33:34 AM,-1.228,2066.7
312,01.11.22 12:33:34 PM,-0.549,3961.1
313,01.11.22 01:33:34 PM,-0.549,3444.5
314,01.11.22 02:33:34 PM,0.121,6544.5
315,01.11.22 03:33:34 PM,-0.887,1130.2
316,01.11.22 04:33:34 PM,-1.914,53.8
317,01.11.22 05:33:34 PM,-2.377,0.0
318,01.11.22 06:33:34 PM,-2.844,0.0
319,01.11.22 07:33:34 PM,-2.962,0.0
320,01.11.22 08:33:34 PM,-2.494,0.0
321,01.11.22 09:33:34 PM,-1.914,0.0
322,01.11.22 10:33:34 PM,-1.684,0.0
323,01.11.22 11:33:34 PM,-1.684,0.0
324,01.12.22 12:33:34 AM,-1.914,0.0
325,01.12.22 01:33:34 AM,-1.799,0.0
326,01.12.22 02:33:34 AM,-1.684,0.0
327,01.12.22 03:33:34 AM,-1.570,0.0
328,01.12.22 04:33:34 AM,-1.341,0.0
329,01.12.22 05:33:34 AM,-1.114,0.0
330,01.12.22 06:33:34 AM,-0.887,0.0
331,01.12.22 07:33:34 AM,-1.114,0.0
332,01.12.22 08:33:34 AM,-0.662,236.8
333,01.12.22 09:33:34 AM,0.674,1334.7
334,01.12.22 10:33:34 AM,1.764,2755.6
335,01.12.22 11:33:34 AM,2.943,2497.2
336,01.12.22 12:33:34 PM,3.261,1377.8
337,01.12.22 01:33:34 PM,3.155,1065.6
338,01.12.22 02:33:34 PM,3.049,645.8
339,01.12.22 03:33:34 PM,3.155,193.8
340,01.12.22 04:33:34 PM,3.049,0.0
341,01.12.22 05:33:34 PM,2.837,0.0
342,01.12.22 06:33:34 PM,2.837,0.0
343,01.12.22 07:33:34 PM,3.261,0.0
344,01.12.22 08:33:34 PM,3.261,0.0
345,01.12.22 09:33:34 PM,3.049,0.0
346,01.12.22 10:33:34 PM,3.578,0.0
347,01.12.22 11:33:34 PM,3.788,0.0
348,01.13.22 12:33:34 AM,3.893,0.0
349,01.13.22 01:33:34 AM,4.207,0.0
350,01.13.22 02:33:34 AM,4.207,0.0
351,01.13.22 03:33:34 AM,4.207,0.0
352,01.13.22 04:33:34 AM,4.102,0.0
353,01.13.22 05:33:34 AM,3.893,0.0
354,01.13.22 06:33:34 AM,3.683,0.0
355,01.13.22 07:33:34 AM,3.788,0.0
356,01.13.22 08:33:34 AM,3.788,96.9
357,01.13.22 09:33:34 AM,3.893,452.1
358,01.13.22 10:33:34 AM,4.102,839.6
359,01.13.22 11:33:34 AM,4.311,1194.8
360,01.13.22 12:33:34 PM,4.415,1162.5
361,01.13.22 01:33:34 PM,4.831,979.5
362,01.13.22 02:33:34 PM,5.141,721.2
363,01.13.22 03:33:34 PM,5.037,452.1
364,01.13.22 04:33:34 PM,4.934,10.8
365,01.13.22 05:33:34 PM,5.141,0.0
366,01.13.22 06:33:34 PM,5.244,0.0
367,01.13.22 07:33:34 PM,5.244,0.0
368,01.13.22 08:33:34 PM,5.347,0.0
369,01.13.22 09:33:34 PM,5.450,0.0
370,01.13.22 10:33:34 PM,5.244,0.0
371,01.13.22 11:33:34 PM,5.244,0.0
372,01.14.22 12:33:34 AM,5.450,0.0
373,01.14.22 01:33:34 AM,5.552,0.0
374,01.14.22 02:33:34 AM,5.655,0.0
375,01.14.22 03:33:34 AM,5.552,0.0
376,01.14.22 04:33:34 AM,5.141,0.0
377,01.14.22 05:33:34 AM,5.141,0.0
378,01.14.22 06:33:34 AM,5.244,0.0
379,01.14.22 07:33:34 AM,4.831,0.0
380,01.14.22 08:33:34 AM,5.244,139.9
381,01.14.22 09:33:34 AM,5.347,387.5
382,01.14.22 10:33:34 AM,5.552,624.3
383,01.14.22 11:33:34 AM,6.064,861.1
384,01.14.22 12:33:34 PM,6.674,871.9
385,01.14.22 01:33:34 PM,6.775,968.8
386,01.14.22 02:33:34 PM,6.674,699.7
387,01.14.22 03:33:34 PM,6.471,247.6
388,01.14.22 04:33:34 PM,6.573,21.5
389,01.14.22 05:33:34 PM,6.674,0.0
390,01.14.22 06:33:34 PM,6.775,0.0
391,01.14.22 07:33:34 PM,6.471,0.0
392,01.14.22 08:33:34 PM,5.860,0.0
393,01.14.22 09:33:34 PM,4.934,0.0
394,01.14.22 10:33:34 PM,3.049,0.0
395,01.14.22 11:33:34 PM,2.088,0.0
396,01.15.22 12:33:34 AM,1.980,0.0
397,01.15.22 01:33:34 AM,1.656,0.0
398,01.15.22 02:33:34 AM,1.221,0.0
399,01.15.22 03:33:34 AM,1.003,0.0
400,01.15.22 04:33:34 AM,1.003,0.0
401,01.15.22 05:33:34 AM,0.674,0.0
402,01.15.22 06:33:34 AM,1.439,0.0
403,01.15.22 07:33:34 AM,1.221,0.0
404,01.15.22 08:33:34 AM,1.221,150.7
405,01.15.22 09:33:34 AM,1.439,818.1
406,01.15.22 10:33:34 AM,1.764,1894.5
407,01.15.22 11:33:34 AM,2.517,2152.8
408,01.15.22 12:33:34 PM,2.195,2325.0
409,01.15.22 01:33:34 PM,2.517,2411.1
410,01.15.22 02:33:34 PM,2.730,2325.0
411,01.15.22 03:33:34 PM,2.837,753.5
412,01.15.22 04:33:34 PM,2.943,32.3
413,01.15.22 05:33:34 PM,3.155,0.0
414,01.15.22 06:33:34 PM,3.788,0.0
415,01.15.22 07:33:34 PM,3.578,0.0
416,01.15.22 08:33:34 PM,3.261,0.0
417,01.15.22 09:33:34 PM,2.943,0.0
418,01.15.22 10:33:34 PM,2.943,0.0
419,01.15.22 11:33:34 PM,2.837,0.0
420,01.16.22 12:33:34 AM,3.049,0.0
421,01.16.22 01:33:34 AM,2.624,0.0
422,01.16.22 02:33:34 AM,2.303,0.0
423,01.16.22 03:33:34 AM,1.980,0.0
424,01.16.22 04:33:34 AM,0.893,0.0
425,01.16.22 05:33:34 AM,0.232,0.0
426,01.16.22 06:33:34 AM,-0.325,0.0
427,01.16.22 07:33:34 AM,-0.213,0.0
428,01.16.22 08:33:34 AM,-0.325,549.0
429,01.16.22 09:33:34 AM,0.453,2927.8
430,01.16.22 10:33:34 AM,1.548,3788.9
431,01.16.22 11:33:34 AM,1.764,1356.3
432,01.16.22 12:33:34 PM,1.548,925.7
433,01.16.22 01:33:34 PM,2.410,2066.7
434,01.16.22 02:33:34 PM,2.837,581.3
435,01.16.22 03:33:34 PM,3.049,107.6
436,01.16.22 04:33:34 PM,3.367,0.0
437,01.16.22 05:33:34 PM,3.683,0.0
438,01.16.22 06:33:34 PM,4.207,0.0
439,01.16.22 07:33:34 PM,4.415,0.0
440,01.16.22 08:33:34 PM,4.934,0.0
441,01.16.22 09:33:34 PM,5.244,0.0
442,01.16.22 10:33:34 PM,5.347,0.0
443,01.16.22 11:33:34 PM,5.141,0.0
444,01.17.22 12:33:34 AM,5.450,0.0
445,01.17.22 01:33:34 AM,5.860,0.0
446,01.17.22 02:33:34 AM,6.268,0.0
447,01.17.22 03:33:34 AM,5.450,0.0
448,01.17.22 04:33:34 AM,6.064,0.0
449,01.17.22 05:33:34 AM,6.064,0.0
450,01.17.22 06:33:34 AM,6.064,0.0
451,01.17.22 07:33:34 AM,5.860,0.0
452,01.17.22 08:33:34 AM,5.655,204.5
453,01.17.22 09:33:34 AM,5.860,419.8
454,01.17.22 10:33:34 AM,5.962,505.9
455,01.17.22 11:33:34 AM,5.552,2238.9
456,01.17.22 12:33:34 PM,3.893,1130.2
457,01.17.22 01:33:34 PM,3.683,1808.3
458,01.17.22 02:33:34 PM,3.998,2927.8
459,01.17.22 03:33:34 PM,4.102,1130.2
460,01.17.22 04:33:34 PM,3.367,107.6
461,01.17.22 05:33:34 PM,2.195,0.0
462,01.17.22 06:33:34 PM,2.303,0.0
463,01.17.22 07:33:34 PM,1.548,0.0
464,01.17.22 08:33:34 PM,1.439,0.0
465,01.17.22 09:33:34 PM,1.221,0.0
466,01.17.22 10:33:34 PM,1.548,0.0
467,01.17.22 11:33:34 PM,1.003,0.0
468,01.18.22 12:33:34 AM,0.453,0.0
469,01.18.22 01:33:34 AM,0.453,0.0
470,01.18.22 02:33:34 AM,-0.102,0.0
471,01.18.22 03:33:34 AM,-0.437,0.0
472,01.18.22 04:33:34 AM,-1.001,0.0
473,01.18.22 05:33:34 AM,-0.213,0.0
474,01.18.22 06:33:34 AM,0.453,0.0
475,01.18.22 07:33:34 AM,-0.549,0.0
476,01.18.22 08:33:34 AM,1.656,656.6
477,01.18.22 09:33:34 AM,3.049,1463.9
478,01.18.22 10:33:34 AM,4.519,2755.6
479,01.18.22 11:33:34 AM,5.552,4305.6
480,01.18.22 12:33:34 PM,6.064,2583.4
481,01.18.22 01:33:34 PM,6.471,3616.7
482,01.18.22 02:33:34 PM,6.064,1463.9
483,01.18.22 03:33:34 PM,5.450,495.1
484,01.18.22 04:33:34 PM,5.347,43.1
485,01.18.22 05:33:34 PM,5.450,0.0
486,01.18.22 06:33:34 PM,5.450,0.0
487,01.18.22 07:33:34 PM,5.552,0.0
488,01.18.22 08:33:34 PM,5.860,0.0
489,01.18.22 09:33:34 PM,5.860,0.0
490,01.18.22 10:33:34 PM,5.962,0.0
491,01.18.22 11:33:34 PM,5.962,0.0
492,01.19.22 12:33:34 AM,5.552,0.0
493,01.19.22 01:33:34 AM,5.347,0.0
494,01.19.22 02:33:34 AM,5.347,0.0
495,01.19.22 03:33:34 AM,5.347,0.0
496,01.19.22 04:33:34 AM,5.244,0.0
497,01.19.22 05:33:34 AM,5.141,0.0
498,01.19.22 06:33:34 AM,4.934,0.0
499,01.19.22 07:33:34 AM,4.623,0.0
500,01.19.22 08:33:34 AM,4.519,667.4
501,01.19.22 09:33:34 AM,4.623,3272.2
502,01.19.22 10:33:34 AM,4.623,3444.5
503,01.19.22 11:33:34 AM,4.831,4133.4
504,01.19.22 12:33:34 PM,4.102,4477.8
505,01.19.22 01:33:34 PM,3.472,1894.5
506,01.19.22 02:33:34 PM,3.472,1119.5
507,01.19.22 03:33:34 PM,3.578,322.9
508,01.19.22 04:33:34 PM,3.893,10.8
509,01.19.22 05:33:34 PM,4.102,0.0
510,01.19.22 06:33:34 PM,4.311,0.0
511,01.19.22 07:33:34 PM,4.207,0.0
512,01.19.22 08:33:34 PM,4.207,0.0
513,01.19.22 09:33:34 PM,3.998,0.0
514,01.19.22 10:33:34 PM,4.207,0.0
515,01.19.22 11:33:34 PM,4.102,0.0
516,01.20.22 12:33:34 AM,4.207,0.0
517,01.20.22 01:33:34 AM,3.683,0.0
518,01.20.22 02:33:34 AM,3.683,0.0
519,01.20.22 03:33:34 AM,2.943,0.0
520,01.20.22 04:33:34 AM,2.837,0.0
521,01.20.22 05:33:34 AM,2.088,0.0
522,01.20.22 06:33:34 AM,1.003,0.0
523,01.20.22 07:33:34 AM,1.439,0.0
524,01.20.22 08:33:34 AM,1.003,398.3
525,01.20.22 09:33:34 AM,1.656,4305.6
526,01.20.22 10:33:34 AM,2.517,3616.7
527,01.20.22 11:33:34 AM,3.155,3272.2
528,01.20.22 12:33:34 PM,3.155,3100.0
529,01.20.22 01:33:34 PM,3.788,3444.5
