"Plot-Titel: GAS_TS_2"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21309864, SEN S/N: 21309864)","Intensität, Lux (LGR S/N: 21309864, SEN S/N: 21309864)"
3789,09.01.22 08:09:09 AM,14.709,5338.9
3790,09.01.22 08:39:09 AM,22.621,33066.9
3791,09.01.22 09:09:09 AM,25.708,35822.5
3792,09.01.22 09:39:09 AM,26.781,37200.2
3793,09.01.22 10:09:09 AM,28.060,38578.0
3794,09.01.22 10:39:09 AM,29.053,39955.8
3795,09.01.22 11:09:09 AM,28.060,38578.0
3796,09.01.22 11:39:09 AM,28.754,3961.1
3797,09.01.22 12:09:09 PM,26.390,46844.8
3798,09.01.22 12:39:09 PM,29.953,13089.0
3799,09.01.22 01:09:09 PM,24.835,8266.7
3800,09.01.22 01:39:09 PM,27.961,11022.3
3801,09.01.22 02:09:09 PM,23.292,8611.2
3802,09.01.22 02:39:09 PM,23.484,10677.8
3803,09.01.22 03:09:09 PM,22.142,8611.2
3804,09.01.22 03:39:09 PM,27.075,15155.7
3805,09.01.22 04:09:09 PM,23.869,11022.3
3806,09.01.22 04:39:09 PM,24.351,10333.4
3807,09.01.22 05:09:09 PM,27.468,33066.9
3808,09.01.22 05:39:09 PM,23.581,5166.7
3809,09.01.22 06:09:09 PM,28.357,27555.7
3810,09.01.22 06:39:09 PM,23.004,3100.0
3811,09.01.22 07:09:09 PM,19.187,1270.1
3812,09.01.22 07:39:09 PM,17.665,764.2
3813,09.01.22 08:09:09 PM,16.618,86.1
3814,09.01.22 08:39:09 PM,14.900,0.0
3815,09.01.22 09:09:09 PM,14.517,0.0
3816,09.01.22 09:39:09 PM,13.750,0.0
3817,09.01.22 10:09:09 PM,13.461,0.0
3818,09.01.22 10:39:09 PM,13.942,0.0
3819,09.01.22 11:09:09 PM,13.076,0.0
3820,09.01.22 11:39:09 PM,13.365,0.0
3821,09.02.22 12:09:09 AM,13.269,0.0
3822,09.02.22 12:39:09 AM,12.980,0.0
3823,09.02.22 01:09:09 AM,12.980,0.0
3824,09.02.22 01:39:09 AM,12.497,0.0
3825,09.02.22 02:09:09 AM,12.980,0.0
3826,09.02.22 02:39:09 AM,13.461,0.0
3827,09.02.22 03:09:09 AM,14.038,0.0
3828,09.02.22 03:39:09 AM,13.750,0.0
3829,09.02.22 04:09:09 AM,13.076,0.0
3830,09.02.22 04:39:09 AM,12.304,0.0
3831,09.02.22 05:09:09 AM,11.431,0.0
3832,09.02.22 05:39:09 AM,10.651,0.0
3833,09.02.22 06:09:09 AM,10.259,64.6
3834,09.02.22 06:39:09 AM,10.748,322.9
3835,09.02.22 07:09:09 AM,11.819,2066.7
3836,09.02.22 07:39:09 AM,13.846,3616.7
3837,09.02.22 08:09:09 AM,14.709,4305.6
3838,09.02.22 08:39:09 AM,16.046,7233.4
3839,09.02.22 09:09:09 AM,21.187,42711.4
3840,09.02.22 09:39:09 AM,21.569,15155.7
3841,09.02.22 10:09:09 AM,27.272,39955.8
3842,09.02.22 10:39:09 AM,27.961,38578.0
3843,09.02.22 11:09:09 AM,29.352,38578.0
3844,09.02.22 11:39:09 AM,28.853,39955.8
3845,09.02.22 12:09:09 PM,30.356,41333.6
3846,09.02.22 12:39:09 PM,28.060,8266.7
3847,09.02.22 01:09:09 PM,30.862,41333.6
3848,09.02.22 01:39:09 PM,24.641,8266.7
3849,09.02.22 02:09:09 PM,30.457,41333.6
3850,09.02.22 02:39:09 PM,28.357,33066.9
3851,09.02.22 03:09:09 PM,28.555,14466.8
3852,09.02.22 03:39:09 PM,24.931,23422.4
3853,09.02.22 04:09:09 PM,27.173,6544.5
3854,09.02.22 04:39:09 PM,25.610,20666.8
3855,09.02.22 05:09:09 PM,28.060,31689.1
3856,09.02.22 05:39:09 PM,23.484,4477.8
3857,09.02.22 06:09:09 PM,25.125,28933.5
3858,09.02.22 06:39:09 PM,20.424,1377.8
3859,09.02.22 07:09:09 PM,19.092,2152.8
3860,09.02.22 07:39:09 PM,18.616,613.5
3861,09.02.22 08:09:09 PM,18.045,21.5
3862,09.02.22 08:39:09 PM,17.284,0.0
3863,09.02.22 09:09:09 PM,16.523,0.0
3864,09.02.22 09:39:09 PM,15.664,0.0
3865,09.02.22 10:09:09 PM,14.900,0.0
3866,09.02.22 10:39:09 PM,13.942,0.0
3867,09.02.22 11:09:09 PM,12.980,0.0
3868,09.02.22 11:39:09 PM,12.883,0.0
3869,09.03.22 12:09:09 AM,12.980,0.0
3870,09.03.22 12:39:09 AM,12.013,0.0
3871,09.03.22 01:09:09 AM,12.013,0.0
3872,09.03.22 01:39:09 AM,11.528,0.0
3873,09.03.22 02:09:09 AM,11.139,0.0
3874,09.03.22 02:39:09 AM,10.944,0.0
3875,09.03.22 03:09:09 AM,10.944,0.0
3876,09.03.22 03:39:09 AM,11.139,0.0
3877,09.03.22 04:09:09 AM,10.651,0.0
3878,09.03.22 04:39:09 AM,10.651,0.0
3879,09.03.22 05:09:09 AM,10.357,0.0
3880,09.03.22 05:39:09 AM,10.259,0.0
3881,09.03.22 06:09:09 AM,10.259,43.1
3882,09.03.22 06:39:09 AM,10.357,645.8
3883,09.03.22 07:09:09 AM,11.819,2238.9
3884,09.03.22 07:39:09 AM,13.173,4477.8
3885,09.03.22 08:09:09 AM,14.038,5511.1
3886,09.03.22 08:39:09 AM,15.091,6544.5
3887,09.03.22 09:09:09 AM,15.569,7577.8
3888,09.03.22 09:39:09 AM,17.475,10677.8
3889,09.03.22 10:09:09 AM,18.426,12400.1
3890,09.03.22 10:39:09 AM,24.448,41333.6
3891,09.03.22 11:09:09 AM,27.272,38578.0
3892,09.03.22 11:39:09 AM,29.053,38578.0
3893,09.03.22 12:09:09 PM,29.452,38578.0
3894,09.03.22 12:39:09 PM,27.468,13089.0
3895,09.03.22 01:09:09 PM,23.677,14466.8
3896,09.03.22 01:39:09 PM,25.708,16533.4
3897,09.03.22 02:09:09 PM,25.902,46844.8
3898,09.03.22 02:39:09 PM,28.258,19289.0
3899,09.03.22 03:09:09 PM,28.754,16533.4
3900,09.03.22 03:39:09 PM,24.641,10677.8
3901,09.03.22 04:09:09 PM,23.484,7233.4
3902,09.03.22 04:39:09 PM,24.158,7233.4
3903,09.03.22 05:09:09 PM,29.953,33066.9
3904,09.03.22 05:39:09 PM,23.966,4305.6
3905,09.03.22 06:09:09 PM,21.473,3788.9
3906,09.03.22 06:39:09 PM,20.901,2755.6
3907,09.03.22 07:09:09 PM,20.424,1636.1
3908,09.03.22 07:39:09 PM,18.331,592.0
3909,09.03.22 08:09:09 PM,15.951,21.5
3910,09.03.22 08:39:09 PM,16.237,0.0
3911,09.03.22 09:09:09 PM,17.284,0.0
3912,09.03.22 09:39:09 PM,16.903,0.0
3913,09.03.22 10:09:09 PM,17.189,0.0
3914,09.03.22 10:39:09 PM,17.284,0.0
3915,09.03.22 11:09:09 PM,16.903,0.0
3916,09.03.22 11:39:09 PM,16.618,0.0
3917,09.04.22 12:09:09 AM,16.618,0.0
3918,09.04.22 12:39:09 AM,16.141,0.0
3919,09.04.22 01:09:09 AM,15.473,0.0
3920,09.04.22 01:39:09 AM,15.091,0.0
3921,09.04.22 02:09:09 AM,14.900,0.0
3922,09.04.22 02:39:09 AM,14.613,0.0
3923,09.04.22 03:09:09 AM,14.325,0.0
3924,09.04.22 03:39:09 AM,13.942,0.0
3925,09.04.22 04:09:09 AM,13.365,0.0
3926,09.04.22 04:39:09 AM,13.076,0.0
3927,09.04.22 05:09:09 AM,13.076,0.0
3928,09.04.22 05:39:09 AM,13.173,0.0
3929,09.04.22 06:09:09 AM,13.076,32.3
3930,09.04.22 06:39:09 AM,12.690,581.3
3931,09.04.22 07:09:09 AM,12.690,1259.4
3932,09.04.22 07:39:09 AM,13.365,2669.5
3933,09.04.22 08:09:09 AM,15.569,11022.3
3934,09.04.22 08:39:09 AM,18.521,27555.7
3935,09.04.22 09:09:09 AM,22.908,34444.7
3936,09.04.22 09:39:09 AM,22.908,33066.9
3937,09.04.22 10:09:09 AM,25.028,38578.0
3938,09.04.22 10:39:09 AM,28.754,38578.0
3939,09.04.22 11:09:09 AM,28.555,38578.0
3940,09.04.22 11:39:09 AM,29.252,38578.0
3941,09.04.22 12:09:09 PM,28.555,38578.0
3942,09.04.22 12:39:09 PM,30.054,34444.7
3943,09.04.22 01:09:09 PM,30.963,34444.7
3944,09.04.22 01:39:09 PM,30.963,33066.9
3945,09.04.22 02:09:09 PM,30.760,33066.9
3946,09.04.22 02:39:09 PM,29.252,26178.0
3947,09.04.22 03:09:09 PM,30.760,26178.0
3948,09.04.22 03:39:09 PM,30.457,6200.0
3949,09.04.22 04:09:09 PM,31.064,9644.5
3950,09.04.22 04:39:09 PM,27.862,15844.5
3951,09.04.22 05:09:09 PM,27.862,5166.7
3952,09.04.22 05:39:09 PM,29.152,19977.9
3953,09.04.22 06:09:09 PM,27.567,17222.3
3954,09.04.22 06:39:09 PM,25.222,4822.3
3955,09.04.22 07:09:09 PM,21.664,1463.9
3956,09.04.22 07:39:09 PM,20.043,667.4
3957,09.04.22 08:09:09 PM,18.045,0.0
3958,09.04.22 08:39:09 PM,17.284,0.0
3959,09.04.22 09:09:09 PM,17.284,0.0
3960,09.04.22 09:39:09 PM,17.284,0.0
3961,09.04.22 10:09:09 PM,16.808,0.0
3962,09.04.22 10:39:09 PM,16.903,0.0
3963,09.04.22 11:09:09 PM,15.760,0.0
3964,09.04.22 11:39:09 PM,15.282,0.0
3965,09.05.22 12:09:09 AM,14.421,0.0
3966,09.05.22 12:39:09 AM,14.613,0.0
3967,09.05.22 01:09:09 AM,14.804,0.0
3968,09.05.22 01:39:09 AM,15.187,0.0
3969,09.05.22 02:09:09 AM,15.091,0.0
3970,09.05.22 02:39:09 AM,14.517,0.0
3971,09.05.22 03:09:09 AM,14.038,0.0
3972,09.05.22 03:39:09 AM,13.750,0.0
3973,09.05.22 04:09:09 AM,13.654,0.0
3974,09.05.22 04:39:09 AM,13.558,0.0
3975,09.05.22 05:09:09 AM,12.883,0.0
3976,09.05.22 05:39:09 AM,12.594,0.0
3977,09.05.22 06:09:09 AM,12.594,43.1
3978,09.05.22 06:39:09 AM,12.594,742.7
3979,09.05.22 07:09:09 AM,13.461,2755.6
3980,09.05.22 07:39:09 AM,14.804,4477.8
3981,09.05.22 08:09:09 AM,15.282,5166.7
3982,09.05.22 08:39:09 AM,20.805,28933.5
3983,09.05.22 09:09:09 AM,21.091,17911.2
3984,09.05.22 09:39:09 AM,22.812,19977.9
3985,09.05.22 10:09:09 AM,23.773,28933.5
3986,09.05.22 10:39:09 AM,26.000,38578.0
3987,09.05.22 11:09:09 AM,27.468,38578.0
3988,09.05.22 11:39:09 AM,29.853,39955.8
3989,09.05.22 12:09:09 PM,29.953,37200.2
3990,09.05.22 12:39:09 PM,30.862,37200.2
3991,09.05.22 01:09:09 PM,30.659,34444.7
3992,09.05.22 01:39:09 PM,30.659,30311.3
3993,09.05.22 02:09:09 PM,30.963,26178.0
3994,09.05.22 02:39:09 PM,28.357,11711.2
3995,09.05.22 03:09:09 PM,28.456,15155.7
3996,09.05.22 03:39:09 PM,31.472,30311.3
3997,09.05.22 04:09:09 PM,28.953,30311.3
3998,09.05.22 04:39:09 PM,28.853,5511.1
3999,09.05.22 05:09:09 PM,30.457,26178.0
4000,09.05.22 05:39:09 PM,28.555,17911.2
4001,09.05.22 06:09:09 PM,27.862,19289.0
4002,09.05.22 06:39:09 PM,25.416,4477.8
4003,09.05.22 07:09:09 PM,21.760,1808.3
4004,09.05.22 07:39:09 PM,20.519,516.7
4005,09.05.22 08:09:09 PM,19.758,10.8
4006,09.05.22 08:39:09 PM,18.711,0.0
4007,09.05.22 09:09:09 PM,17.760,0.0
4008,09.05.22 09:39:09 PM,17.475,0.0
4009,09.05.22 10:09:09 PM,16.903,0.0
4010,09.05.22 10:39:09 PM,16.523,0.0
4011,09.05.22 11:09:09 PM,16.427,0.0
4012,09.05.22 11:39:09 PM,16.332,0.0
4013,09.06.22 12:09:09 AM,15.951,0.0
4014,09.06.22 12:39:09 AM,15.473,0.0
4015,09.06.22 01:09:09 AM,15.187,0.0
4016,09.06.22 01:39:09 AM,14.900,0.0
4017,09.06.22 02:09:09 AM,14.517,0.0
4018,09.06.22 02:39:09 AM,14.421,0.0
4019,09.06.22 03:09:09 AM,14.038,0.0
4020,09.06.22 03:39:09 AM,14.134,0.0
4021,09.06.22 04:09:09 AM,13.750,0.0
4022,09.06.22 04:39:09 AM,13.654,0.0
4023,09.06.22 05:09:09 AM,13.654,0.0
4024,09.06.22 05:39:09 AM,13.750,0.0
4025,09.06.22 06:09:09 AM,13.269,43.1
4026,09.06.22 06:39:09 AM,12.980,441.3
4027,09.06.22 07:09:09 AM,13.461,2152.8
4028,09.06.22 07:39:09 AM,14.230,4133.4
4029,09.06.22 08:09:09 AM,15.569,5166.7
4030,09.06.22 08:39:09 AM,19.662,28933.5
4031,09.06.22 09:09:09 AM,21.473,33066.9
4032,09.06.22 09:39:09 AM,23.292,30311.3
4033,09.06.22 10:09:09 AM,22.525,19289.0
4034,09.06.22 10:39:09 AM,22.333,27555.7
4035,09.06.22 11:09:09 AM,24.545,28933.5
4036,09.06.22 11:39:09 AM,24.158,17222.3
4037,09.06.22 12:09:09 PM,23.773,14466.8
4038,09.06.22 12:39:09 PM,22.142,11022.3
4039,09.06.22 01:09:09 PM,23.966,22044.6
4040,09.06.22 01:39:09 PM,23.388,9644.5
4041,09.06.22 02:09:09 PM,23.004,10333.4
4042,09.06.22 02:39:09 PM,24.255,14466.8
4043,09.06.22 03:09:09 PM,27.665,22044.6
4044,09.06.22 03:39:09 PM,25.416,15155.7
4045,09.06.22 04:09:09 PM,25.902,14466.8
4046,09.06.22 04:39:09 PM,26.195,19977.9
4047,09.06.22 05:09:09 PM,27.862,26178.0
4048,09.06.22 05:39:09 PM,23.677,6544.5
4049,09.06.22 06:09:09 PM,22.717,3788.9
4050,09.06.22 06:39:09 PM,21.760,2325.0
4051,09.06.22 07:09:09 PM,21.187,839.6
4052,09.06.22 07:39:09 PM,20.329,96.9
4053,09.06.22 08:09:09 PM,19.662,0.0
4054,09.06.22 08:39:09 PM,19.092,0.0
4055,09.06.22 09:09:09 PM,18.806,0.0
4056,09.06.22 09:39:09 PM,18.426,0.0
4057,09.06.22 10:09:09 PM,18.331,0.0
4058,09.06.22 10:39:09 PM,18.140,0.0
4059,09.06.22 11:09:09 PM,17.760,0.0
4060,09.06.22 11:39:09 PM,17.570,0.0
4061,09.07.22 12:09:09 AM,17.950,0.0
4062,09.07.22 12:39:09 AM,17.855,0.0
4063,09.07.22 01:09:09 AM,17.379,0.0
4064,09.07.22 01:39:09 AM,17.094,0.0
4065,09.07.22 02:09:09 AM,16.808,0.0
4066,09.07.22 02:39:09 AM,15.664,0.0
4067,09.07.22 03:09:09 AM,14.900,0.0
4068,09.07.22 03:39:09 AM,14.230,0.0
4069,09.07.22 04:09:09 AM,14.230,0.0
4070,09.07.22 04:39:09 AM,13.846,0.0
4071,09.07.22 05:09:09 AM,13.654,0.0
4072,09.07.22 05:39:09 AM,13.076,0.0
4073,09.07.22 06:09:09 AM,13.269,21.5
4074,09.07.22 06:39:09 AM,13.365,366.0
4075,09.07.22 07:09:09 AM,13.365,1377.8
4076,09.07.22 07:39:09 AM,13.942,2583.4
4077,09.07.22 08:09:09 AM,15.760,6544.5
4078,09.07.22 08:39:09 AM,21.855,28933.5
4079,09.07.22 09:09:09 AM,20.424,15844.5
4080,09.07.22 09:39:09 AM,25.125,35822.5
4081,09.07.22 10:09:09 AM,26.292,34444.7
4082,09.07.22 10:39:09 AM,27.961,35822.5
4083,09.07.22 11:09:09 AM,29.853,37200.2
4084,09.07.22 11:39:09 AM,30.255,34444.7
4085,09.07.22 12:09:09 PM,30.862,30311.3
4086,09.07.22 12:39:09 PM,26.390,10677.8
4087,09.07.22 01:09:09 PM,25.513,11022.3
4088,09.07.22 01:39:09 PM,27.961,15155.7
4089,09.07.22 02:09:09 PM,27.665,17222.3
4090,09.07.22 02:39:09 PM,28.357,10333.4
4091,09.07.22 03:09:09 PM,25.708,7577.8
4092,09.07.22 03:39:09 PM,26.292,9644.5
4093,09.07.22 04:09:09 PM,28.159,8266.7
4094,09.07.22 04:39:09 PM,27.468,7233.4
4095,09.07.22 05:09:09 PM,30.558,26178.0
4096,09.07.22 05:39:09 PM,31.064,16533.4
4097,09.07.22 06:09:09 PM,26.781,3616.7
4098,09.07.22 06:39:09 PM,24.255,1151.7
4099,09.07.22 07:09:09 PM,23.388,1011.8
4100,09.07.22 07:39:09 PM,23.004,118.4
4101,09.07.22 08:09:09 PM,20.805,0.0
4102,09.07.22 08:39:09 PM,19.662,0.0
4103,09.07.22 09:09:09 PM,19.758,0.0
4104,09.07.22 09:39:09 PM,19.282,0.0
4105,09.07.22 10:09:09 PM,18.901,0.0
4106,09.07.22 10:39:09 PM,18.616,0.0
4107,09.07.22 11:09:09 PM,18.521,0.0
4108,09.07.22 11:39:09 PM,18.331,0.0
4109,09.08.22 12:09:09 AM,18.426,0.0
4110,09.08.22 12:39:09 AM,17.665,0.0
4111,09.08.22 01:09:09 AM,17.189,0.0
4112,09.08.22 01:39:09 AM,16.808,0.0
4113,09.08.22 02:09:09 AM,16.523,0.0
4114,09.08.22 02:39:09 AM,16.332,0.0
4115,09.08.22 03:09:09 AM,16.046,0.0
4116,09.08.22 03:39:09 AM,15.760,0.0
4117,09.08.22 04:09:09 AM,16.046,0.0
4118,09.08.22 04:39:09 AM,15.569,0.0
4119,09.08.22 05:09:09 AM,15.569,0.0
4120,09.08.22 05:39:09 AM,15.569,0.0
4121,09.08.22 06:09:09 AM,14.900,0.0
4122,09.08.22 06:39:09 AM,15.091,236.8
4123,09.08.22 07:09:09 AM,15.569,1334.7
4124,09.08.22 07:39:09 AM,15.951,2411.1
4125,09.08.22 08:09:09 AM,16.332,2927.8
4126,09.08.22 08:39:09 AM,16.713,4133.4
4127,09.08.22 09:09:09 AM,17.379,5166.7
4128,09.08.22 09:39:09 AM,17.760,4305.6
4129,09.08.22 10:09:09 AM,19.567,7233.4
4130,09.08.22 10:39:09 AM,18.045,2238.9
4131,09.08.22 11:09:09 AM,16.618,5511.1
4132,09.08.22 11:39:09 AM,16.808,2755.6
4133,09.08.22 12:09:09 PM,17.094,1377.8
4134,09.08.22 12:39:09 PM,16.237,495.1
4135,09.08.22 01:09:09 PM,15.569,2755.6
4136,09.08.22 01:39:09 PM,16.141,2497.2
4137,09.08.22 02:09:09 PM,16.903,5511.1
4138,09.08.22 02:39:09 PM,17.760,10677.8
4139,09.08.22 03:09:09 PM,18.996,9300.1
4140,09.08.22 03:39:09 PM,18.996,4650.0
4141,09.08.22 04:09:09 PM,17.950,1636.1
4142,09.08.22 04:39:09 PM,17.284,721.2
4143,09.08.22 05:09:09 PM,17.094,764.2
4144,09.08.22 05:39:09 PM,17.094,505.9
4145,09.08.22 06:09:09 PM,17.475,1894.5
4146,09.08.22 06:39:09 PM,17.665,1033.3
4147,09.08.22 07:09:09 PM,17.665,1097.9
4148,09.08.22 07:39:09 PM,16.999,344.4
4149,09.08.22 08:09:09 PM,16.427,0.0
4150,09.08.22 08:39:09 PM,16.046,0.0
4151,09.08.22 09:09:09 PM,15.855,0.0
4152,09.08.22 09:39:09 PM,15.951,0.0
4153,09.08.22 10:09:09 PM,15.951,0.0
4154,09.08.22 10:39:09 PM,15.951,0.0
4155,09.08.22 11:09:09 PM,15.951,0.0
4156,09.08.22 11:39:09 PM,15.569,0.0
4157,09.09.22 12:09:09 AM,14.804,0.0
4158,09.09.22 12:39:09 AM,13.654,0.0
4159,09.09.22 01:09:09 AM,13.269,0.0
4160,09.09.22 01:39:09 AM,12.690,0.0
4161,09.09.22 02:09:09 AM,12.304,0.0
4162,09.09.22 02:39:09 AM,12.110,0.0
4163,09.09.22 03:09:09 AM,12.110,0.0
4164,09.09.22 03:39:09 AM,12.304,0.0
4165,09.09.22 04:09:09 AM,12.013,0.0
4166,09.09.22 04:39:09 AM,12.594,0.0
4167,09.09.22 05:09:09 AM,12.304,0.0
4168,09.09.22 05:39:09 AM,12.690,0.0
4169,09.09.22 06:09:09 AM,12.304,0.0
4170,09.09.22 06:39:09 AM,11.334,441.3
4171,09.09.22 07:09:09 AM,12.401,1980.6
4172,09.09.22 07:39:09 AM,13.461,2755.6
4173,09.09.22 08:09:09 AM,14.421,5338.9
4174,09.09.22 08:39:09 AM,17.570,4994.5
4175,09.09.22 09:09:09 AM,21.091,31689.1
4176,09.09.22 09:39:09 AM,23.869,39955.8
4177,09.09.22 10:09:09 AM,26.585,42711.4
4178,09.09.22 10:39:09 AM,20.901,12400.1
4179,09.09.22 11:09:09 AM,21.664,23422.4
4180,09.09.22 11:39:09 AM,28.555,38578.0
4181,09.09.22 12:09:09 PM,29.953,33066.9
4182,09.09.22 12:39:09 PM,25.902,21355.7
4183,09.09.22 01:09:09 PM,28.159,33066.9
4184,09.09.22 01:39:09 PM,28.555,11711.2
4185,09.09.22 02:09:09 PM,28.754,33066.9
4186,09.09.22 02:39:09 PM,25.902,13777.9
4187,09.09.22 03:09:09 PM,24.062,9300.1
4188,09.09.22 03:39:09 PM,25.513,31689.1
4189,09.09.22 04:09:09 PM,29.652,13777.9
4190,09.09.22 04:39:09 PM,29.452,33066.9
4191,09.09.22 05:09:09 PM,23.004,5511.1
4192,09.09.22 05:39:09 PM,26.000,10333.4
4193,09.09.22 06:09:09 PM,27.764,5166.7
4194,09.09.22 06:39:09 PM,22.429,1377.8
4195,09.09.22 07:09:09 PM,20.519,678.1
4196,09.09.22 07:39:09 PM,19.187,107.6
4197,09.09.22 08:09:09 PM,17.855,0.0
4198,09.09.22 08:39:09 PM,17.189,0.0
4199,09.09.22 09:09:09 PM,16.808,0.0
4200,09.09.22 09:39:09 PM,16.141,0.0
4201,09.09.22 10:09:09 PM,16.141,0.0
4202,09.09.22 10:39:09 PM,15.187,0.0
4203,09.09.22 11:09:09 PM,14.996,0.0
4204,09.09.22 11:39:09 PM,14.613,0.0
4205,09.10.22 12:09:09 AM,14.900,0.0
4206,09.10.22 12:39:09 AM,14.230,0.0
4207,09.10.22 01:09:09 AM,12.980,0.0
4208,09.10.22 01:39:09 AM,12.497,0.0
4209,09.10.22 02:09:09 AM,12.883,0.0
4210,09.10.22 02:39:09 AM,12.980,0.0
4211,09.10.22 03:09:09 AM,12.690,0.0
4212,09.10.22 03:39:09 AM,12.401,0.0
4213,09.10.22 04:09:09 AM,11.916,0.0
4214,09.10.22 04:39:09 AM,11.334,0.0
4215,09.10.22 05:09:09 AM,11.528,0.0
4216,09.10.22 05:39:09 AM,11.528,0.0
4217,09.10.22 06:09:09 AM,10.455,0.0
4218,09.10.22 06:39:09 AM,10.553,139.9
4219,09.10.22 07:09:09 AM,10.651,527.4
4220,09.10.22 07:39:09 AM,11.528,1636.1
4221,09.10.22 08:09:09 AM,13.365,9300.1
4222,09.10.22 08:39:09 AM,19.662,30311.3
4223,09.10.22 09:09:09 AM,23.004,34444.7
4224,09.10.22 09:39:09 AM,25.610,38578.0
4225,09.10.22 10:09:09 AM,26.683,39955.8
4226,09.10.22 10:39:09 AM,27.961,41333.6
4227,09.10.22 11:09:09 AM,27.764,41333.6
4228,09.10.22 11:39:09 AM,29.252,44089.2
4229,09.10.22 12:09:09 PM,29.452,44089.2
4230,09.10.22 12:39:09 PM,24.835,9644.5
4231,09.10.22 01:09:09 PM,26.585,42711.4
4232,09.10.22 01:39:09 PM,26.683,34444.7
4233,09.10.22 02:09:09 PM,26.390,31689.1
4234,09.10.22 02:39:09 PM,26.390,17222.3
4235,09.10.22 03:09:09 PM,23.581,8611.2
4236,09.10.22 03:39:09 PM,23.388,10677.8
4237,09.10.22 04:09:09 PM,28.456,8266.7
4238,09.10.22 04:39:09 PM,23.196,9644.5
4239,09.10.22 05:09:09 PM,27.665,30311.3
4240,09.10.22 05:39:09 PM,22.429,6544.5
4241,09.10.22 06:09:09 PM,25.222,27555.7
4242,09.10.22 06:39:09 PM,23.966,5166.7
4243,09.10.22 07:09:09 PM,19.567,1108.7
4244,09.10.22 07:39:09 PM,17.665,118.4
4245,09.10.22 08:09:09 PM,16.618,0.0
4246,09.10.22 08:39:09 PM,15.282,0.0
4247,09.10.22 09:09:09 PM,14.996,0.0
4248,09.10.22 09:39:09 PM,14.613,0.0
4249,09.10.22 10:09:09 PM,14.325,0.0
4250,09.10.22 10:39:09 PM,13.750,0.0
4251,09.10.22 11:09:09 PM,13.076,0.0
4252,09.10.22 11:39:09 PM,12.690,0.0
4253,09.11.22 12:09:09 AM,12.401,0.0
4254,09.11.22 12:39:09 AM,12.787,0.0
4255,09.11.22 01:09:09 AM,12.883,0.0
4256,09.11.22 01:39:09 AM,13.558,0.0
4257,09.11.22 02:09:09 AM,13.269,0.0
4258,09.11.22 02:39:09 AM,13.461,0.0
4259,09.11.22 03:09:09 AM,13.750,0.0
4260,09.11.22 03:39:09 AM,13.846,0.0
4261,09.11.22 04:09:09 AM,13.558,0.0
4262,09.11.22 04:39:09 AM,13.365,0.0
4263,09.11.22 05:09:09 AM,13.173,0.0
4264,09.11.22 05:39:09 AM,13.269,0.0
4265,09.11.22 06:09:09 AM,13.269,0.0
4266,09.11.22 06:39:09 AM,13.173,32.3
4267,09.11.22 07:09:09 AM,13.558,516.7
4268,09.11.22 07:39:09 AM,14.134,1162.5
4269,09.11.22 08:09:09 AM,14.613,1162.5
4270,09.11.22 08:39:09 AM,15.282,4822.3
4271,09.11.22 09:09:09 AM,15.569,2411.1
4272,09.11.22 09:39:09 AM,16.237,3444.5
4273,09.11.22 10:09:09 AM,21.855,14466.8
4274,09.11.22 10:39:09 AM,20.043,11022.3
4275,09.11.22 11:09:09 AM,19.092,12400.1
4276,09.11.22 11:39:09 AM,19.377,7577.8
4277,09.11.22 12:09:09 PM,21.091,10333.4
4278,09.11.22 12:39:09 PM,23.292,15155.7
4279,09.11.22 01:09:09 PM,22.717,9300.1
4280,09.11.22 01:39:09 PM,20.901,41333.6
4281,09.11.22 02:09:09 PM,21.378,9300.1
4282,09.11.22 02:39:09 PM,21.855,8266.7
4283,09.11.22 03:09:09 PM,20.901,6544.5
4284,09.11.22 03:39:09 PM,20.615,6544.5
4285,09.11.22 04:09:09 PM,26.585,34444.7
4286,09.11.22 04:39:09 PM,21.664,1894.5
4287,09.11.22 05:09:09 PM,20.996,7233.4
4288,09.11.22 05:39:09 PM,19.282,3100.0
4289,09.11.22 06:09:09 PM,18.996,1980.6
4290,09.11.22 06:39:09 PM,18.236,1022.6
4291,09.11.22 07:09:09 PM,17.950,484.4
4292,09.11.22 07:39:09 PM,16.808,64.6
4293,09.11.22 08:09:09 PM,16.332,0.0
4294,09.11.22 08:39:09 PM,14.421,0.0
4295,09.11.22 09:09:09 PM,13.173,0.0
4296,09.11.22 09:39:09 PM,12.497,0.0
4297,09.11.22 10:09:09 PM,12.013,0.0
4298,09.11.22 10:39:09 PM,11.819,0.0
4299,09.11.22 11:09:09 PM,11.236,0.0
4300,09.11.22 11:39:09 PM,11.236,0.0
4301,09.12.22 12:09:09 AM,12.401,0.0
4302,09.12.22 12:39:09 AM,12.690,0.0
4303,09.12.22 01:09:09 AM,13.365,0.0
4304,09.12.22 01:39:09 AM,12.690,0.0
4305,09.12.22 02:09:09 AM,11.819,0.0
4306,09.12.22 02:39:09 AM,11.139,0.0
4307,09.12.22 03:09:09 AM,10.748,0.0
4308,09.12.22 03:39:09 AM,10.259,0.0
4309,09.12.22 04:09:09 AM,10.161,0.0
4310,09.12.22 04:39:09 AM,9.472,0.0
4311,09.12.22 05:09:09 AM,9.373,0.0
4312,09.12.22 05:39:09 AM,9.176,0.0
